city,year,weekofyear,week_start_date,humidity_percent,avg_temp_c,max_temp_c,min_temp_c,precip_mm
sj,2004,25,2004-06-17,81.56142857,28.32857143,33.3,22.8,81.5
sj,2004,26,2004-06-24,78.29714286,28.22857143,32.2,23.9,8.9
sj,2004,27,2004-07-01,78.48142857,28.34285714,32.2,23.3,67.6
sj,2004,28,2004-07-08,79.18142857,27.82857143,31.1,23.3,76.5
sj,2004,29,2004-07-15,79.99571429,28.24285714,31.7,25,16
sj,2004,30,2004-07-22,77.49857143,28.01428571,31.7,23.9,26.2
sj,2004,31,2004-07-29,81.80714286,28.04285714,31.7,23.9,44
sj,2004,32,2004-08-05,79.02571429,28.52857143,32.2,24.4,12.8
sj,2004,33,2004-08-12,76.17142857,28.94285714,33.9,24.4,10.5
sj,2004,34,2004-08-19,81.26428571,29,32.2,24.4,28.3
sj,2004,35,2004-08-26,79.68428571,29.05714286,33.3,25,20.6
sj,2004,36,2004-09-02,76.71142857,28.61428571,32.8,24.4,23.8
sj,2004,37,2004-09-09,79.86571429,28.98571429,33.9,25,20.6
sj,2004,38,2004-09-16,80.03285714,28.64285714,32.2,24.4,32.8
sj,2004,39,2004-09-23,85.33,27.22857143,33.9,23.3,158.2
sj,2004,40,2004-09-30,76.47142857,29.14285714,34.4,24.4,21.8
sj,2004,41,2004-10-07,78.47714286,28.28571429,31.7,24.4,24.4
sj,2004,42,2004-10-14,80.66571429,28.12857143,32.2,23.9,41.4
sj,2004,43,2004-10-21,76.92285714,28.28571429,32.2,23.9,15.1
sj,2004,44,2004-10-28,80.65571429,27.5,31.7,23.9,34.1
sj,2004,45,2004-11-04,77.53285714,27.05714286,30.6,22.8,109
sj,2004,46,2004-11-11,77.31142857,27.24285714,31.1,23.9,7.7
sj,2004,47,2004-11-18,83.62857143,26.32857143,28.9,23.3,70.7
sj,2004,48,2004-11-25,74.30285714,26.32857143,29.4,23.3,26.9
sj,2004,49,2004-12-02,73.75714286,25.64285714,28.9,21.1,7.7
sj,2004,50,2004-12-09,74.32571429,25.15714286,28.9,20.6,10.4
sj,2004,51,2004-12-16,80.88857143,26.27142857,30.6,22.8,30.6
sj,2004,52,2004-12-23,83.95285714,26.24285714,30,22.8,55.7
sj,2005,53,2005-01-01,,,,,
sj,2005,1,2005-01-08,74.77857143,24.98571429,28.3,21.1,23.8
sj,2005,2,2005-01-15,78.79857143,25.2,28.3,22.2,55.6
sj,2005,3,2005-01-22,83.05571429,25.22857143,28.3,21.7,32.4
sj,2005,4,2005-01-29,78.53857143,23.75714286,28.3,17.8,34
sj,2005,5,2005-02-05,78.64,23.71428571,27.8,19.4,5.4
sj,2005,6,2005-02-12,70.79571429,23.31428571,26.7,19.4,10.1
sj,2005,7,2005-02-19,72.24571429,23.41428571,26.7,18.9,4.6
sj,2005,8,2005-02-26,74.19142857,24.48571429,27.2,21.7,2.1
sj,2005,9,2005-03-05,78.66714286,25.02857143,30.6,20,5.3
sj,2005,10,2005-03-12,77.39285714,26.01428571,31.1,20,0
sj,2005,11,2005-03-19,73.58571429,25.84285714,33.3,20,0
sj,2005,12,2005-03-26,73.86714286,26.4,32.8,20,0
sj,2005,13,2005-04-02,75.73714286,27.48571429,33.3,22.2,0
sj,2005,14,2005-04-09,78.00285714,27.3,33.3,22.2,7.4
sj,2005,15,2005-04-16,77.65,27.4,32.8,22.8,21.1
sj,2005,16,2005-04-23,77.24285714,28.17142857,33.9,22.2,97.3
sj,2005,17,2005-04-30,81.75142857,26.78571429,32.8,22.8,207.5
sj,2005,18,2005-05-07,78.90714286,27.37142857,31.7,23.3,48.2
sj,2005,19,2005-05-14,75.69857143,27.3,31.7,23.3,11.4
sj,2005,20,2005-05-21,83.76285714,26.27142857,30.6,22.2,110.9
sj,2005,21,2005-05-28,84.33571429,28.38571429,35,23.9,71.2
sj,2005,22,2005-06-04,82.63,28.84285714,34.4,25,23.9
sj,2005,23,2005-06-11,76.94,28.72857143,32.8,24.4,4.4
sj,2005,24,2005-06-18,81.51571429,27.51428571,31.1,23.9,44.5
sj,2005,25,2005-06-25,79.71857143,30.02857143,34.4,25,0
sj,2005,26,2005-07-02,80.01285714,29.04285714,33.3,24.4,52.3
sj,2005,27,2005-07-09,79.37714286,29.02857143,33.9,25,34.8
sj,2005,28,2005-07-16,80.56142857,28.44285714,32.8,24.4,52.8
sj,2005,29,2005-07-23,79.48142857,28.38571429,32.8,23.9,50.3
sj,2005,30,2005-07-30,82.40857143,28.92857143,32.2,23.9,73.8
sj,2005,31,2005-08-06,79.62142857,28.94285714,33.3,25,41
sj,2005,32,2005-08-13,79.25285714,29.47142857,33.9,25.6,12.6
sj,2005,33,2005-08-20,77.74,29.32857143,33.3,25.6,18.1
sj,2005,34,2005-08-27,76.73428571,27.92857143,33.3,22.8,31.7
sj,2005,35,2005-09-03,79.08142857,28.08571429,32.2,22.2,104.4
sj,2005,36,2005-09-10,75.43857143,28.85714286,33.9,24.4,8.9
sj,2005,37,2005-09-17,77.27285714,29.24285714,33.9,24.4,61
sj,2005,38,2005-09-24,76.66142857,28.58571429,32.2,24.4,15.1
sj,2005,39,2005-10-01,79.08285714,28.62857143,32.2,25,19.8
sj,2005,40,2005-10-08,78.35142857,28.01428571,32.8,23.3,18.6
sj,2005,41,2005-10-15,82.26428571,27.01428571,32.2,22.8,126.9
sj,2005,42,2005-10-22,82.39,28.04285714,33.9,23.3,45.5
sj,2005,43,2005-10-29,82.42285714,27.97142857,33.3,23.9,55.1
sj,2005,44,2005-11-05,78.97,27.95714286,32.8,23.9,57.2
sj,2005,45,2005-11-12,79.32714286,27.87142857,32.8,23.3,32.5
sj,2005,46,2005-11-19,79.90142857,27.15714286,31.1,23.3,41.5
sj,2005,47,2005-11-26,77.24571429,26.52857143,30,22.2,23.6
sj,2005,48,2005-12-03,78.62428571,26.22857143,30.6,22.8,80.7
sj,2005,49,2005-12-10,71.45571429,24.98571429,28.9,20.6,27.5
sj,2005,50,2005-12-17,75.07571429,25.45714286,29.4,21.1,30
sj,2005,51,2005-12-24,77.31571429,24.62857143,28.9,20.6,29.1
sj,2006,52,2006-01-01,76.57857143,25.88571429,30,21.1,18.6
sj,2006,1,2006-01-08,74.50857143,24.65714286,28.3,20.6,8.1
sj,2006,2,2006-01-15,72.92857143,24.05714286,27.8,18.9,21.9
sj,2006,3,2006-01-22,78.72,24.71428571,30.6,20.6,101.1
sj,2006,4,2006-01-29,74.89714286,24.28571429,27.2,20.6,29.2
sj,2006,5,2006-02-05,72.87285714,23.41428571,28.9,18.9,7.6
sj,2006,6,2006-02-12,76.90714286,23.91428571,28.3,19.4,26.6
sj,2006,7,2006-02-19,78.49428571,24.74285714,30.6,20,15
sj,2006,8,2006-02-26,73.41428571,24.85714286,28.9,21.1,2.6
sj,2006,9,2006-03-05,70.69714286,25.3,30.6,21.1,0
sj,2006,10,2006-03-12,74.28,25.52857143,30.6,21.1,3.3
sj,2006,11,2006-03-19,73.21,25.51428571,29.4,21.7,2.2
sj,2006,12,2006-03-26,75.52714286,25.68571429,29.4,21.7,7.4
sj,2006,13,2006-04-02,74.98428571,26.65714286,32.8,22.2,7.9
sj,2006,14,2006-04-09,79.60285714,25.42857143,30.6,21.1,84.6
sj,2006,15,2006-04-16,76.33285714,25.85714286,30.6,22.2,48.3
sj,2006,16,2006-04-23,78.02428571,26.68571429,30.6,22.8,5.4
sj,2006,17,2006-04-30,76.60428571,26.31428571,30.6,22.8,75.2
sj,2006,18,2006-05-07,78.09857143,26.5,31.1,22.2,66.1
sj,2006,19,2006-05-14,75.92714286,25.94285714,29.4,22.2,80.8
sj,2006,20,2006-05-21,84.31,27.81428571,33.3,23.3,15.6
sj,2006,21,2006-05-28,78.4,29.02857143,33.9,24.4,0.5
sj,2006,22,2006-06-04,75.81142857,28.58571429,33.9,24.4,22.1
sj,2006,23,2006-06-11,75.6,28.91428571,34.4,24.4,1.3
sj,2006,24,2006-06-18,75.92,28.94285714,34.4,23.3,34
sj,2006,25,2006-06-25,79.69571429,28.07142857,33.3,23.9,25.5
sj,2006,26,2006-07-02,82.16,27.87142857,33.3,22.8,58.2
sj,2006,27,2006-07-09,78.60428571,27.94285714,32.2,22.8,26.7
sj,2006,28,2006-07-16,81.47714286,27.84285714,32.8,22.8,51.6
sj,2006,29,2006-07-23,80.53857143,27.48571429,31.7,22.8,36.8
sj,2006,30,2006-07-30,78.77285714,28.6,33.9,23.9,13.3
sj,2006,31,2006-08-06,81.64571429,27.82857143,32.2,22.8,100
sj,2006,32,2006-08-13,80.65428571,27.44285714,31.1,23.9,40.9
sj,2006,33,2006-08-20,78.62714286,28.64285714,32.2,24.4,1.5
sj,2006,34,2006-08-27,79.81428571,27.98571429,32.2,23.9,30.7
sj,2006,35,2006-09-03,79.15428571,28.12857143,31.7,23.3,33.8
sj,2006,36,2006-09-10,78.12428571,28.54285714,32.2,24.4,9.8
sj,2006,37,2006-09-17,77.93,28.52857143,33.3,23.9,25.3
sj,2006,38,2006-09-24,75.86142857,28.82857143,33.3,23.9,2.3
sj,2006,39,2006-10-01,76.95285714,28.95714286,32.8,25,6.2
sj,2006,40,2006-10-08,74.73285714,28.85714286,33.9,24.4,7.3
sj,2006,41,2006-10-15,76.00714286,28.7,33.3,23.9,28
sj,2006,42,2006-10-22,79.41428571,28.35714286,33.3,23.9,140.8
sj,2006,43,2006-10-29,79.93,28.11428571,32.8,23.3,65.8
sj,2006,44,2006-11-05,81.08571429,28.5,32.2,25,38
sj,2006,45,2006-11-12,75.56857143,27.98571429,31.7,24.4,18
sj,2006,46,2006-11-19,72.68428571,27.18571429,31.7,23.3,18.5
sj,2006,47,2006-11-26,75.6,27.04285714,32.8,22.8,0.8
sj,2006,48,2006-12-03,76.82857143,27.41428571,32.2,22.2,88.7
sj,2006,49,2006-12-10,74.43142857,25.94285714,29.4,22.2,68
sj,2006,50,2006-12-17,78.63857143,26.52857143,30,22.8,6.9
sj,2006,51,2006-12-24,75.24,25.92857143,30,22.2,26.9
sj,2007,1,2007-01-01,76.52857143,25.35714286,28.3,21.7,21.7
sj,2007,2,2007-01-08,74.81142857,25.08571429,29.4,21.1,14.8
sj,2007,3,2007-01-15,77.64714286,24.97142857,28.3,20.6,21.4
sj,2007,4,2007-01-22,73.80428571,25,28.3,21.1,16.8
sj,2007,5,2007-01-29,72.76,25.08571429,30.6,20.6,0
sj,2007,6,2007-02-05,74.8,25.6,30,21.1,3.3
sj,2007,7,2007-02-12,75.75428571,26.15714286,32.2,21.1,0.3
sj,2007,8,2007-02-19,73.93285714,26.41428571,31.1,21.7,1.5
sj,2007,9,2007-02-26,78.12571429,25.62857143,31.7,21.1,22.9
sj,2007,10,2007-03-05,75.01428571,26.55714286,32.2,22.2,8.4
sj,2007,11,2007-03-12,74.02571429,26.71428571,31.7,21.7,0.3
sj,2007,12,2007-03-19,75.43857143,26.85714286,32.8,22.2,0.5
sj,2007,13,2007-03-26,76.78428571,27.12857143,33.3,22.8,7.6
sj,2007,14,2007-04-02,76.21428571,25.6,30,21.7,40.2
sj,2007,15,2007-04-09,73.30142857,26.38571429,32.8,20.6,3.3
sj,2007,16,2007-04-16,74.83285714,27.72857143,33.3,22.8,1.8
sj,2007,17,2007-04-23,81.11285714,26.87142857,34.4,21.7,163.1
sj,2007,18,2007-04-30,82.08428571,26.21428571,30,22.2,79.8
sj,2007,19,2007-05-07,79.19428571,27.32857143,31.7,23.3,20.5
sj,2007,20,2007-05-14,76.76,29,33.3,24.4,0.3
sj,2007,21,2007-05-21,73.98142857,28.75714286,33.3,23.9,0.5
sj,2007,22,2007-05-28,76.02285714,28.45714286,32.8,23.9,17
sj,2007,23,2007-06-04,74.96285714,29.2,33.9,23.3,33.3
sj,2007,24,2007-06-11,76.16285714,28.54285714,34.4,23.9,47.6
sj,2007,25,2007-06-18,74.16,29.01428571,33.9,24.4,4.3
sj,2007,26,2007-06-25,76.32857143,29.27142857,33.9,25,1.5
sj,2007,27,2007-07-02,74.92142857,28.84285714,33.3,24.4,17.3
sj,2007,28,2007-07-09,75.24142857,28.87142857,33.3,24.4,10
sj,2007,29,2007-07-16,75.14285714,28.57142857,33.3,24.4,21.3
sj,2007,30,2007-07-23,80.80857143,28.57142857,33.3,25,69.8
sj,2007,31,2007-07-30,74.26428571,28.62857143,32.8,24.4,14.5
sj,2007,32,2007-08-06,77.76571429,28.61428571,31.7,24.4,6.4
sj,2007,33,2007-08-13,78.64,28.38571429,31.7,23.3,24.9
sj,2007,34,2007-08-20,78.46142857,28.45714286,33.9,23.9,35.3
sj,2007,35,2007-08-27,77.56428571,28.38571429,33.9,23.9,20.1
sj,2007,36,2007-09-03,75.34571429,28.31428571,33.3,23.9,25.9
sj,2007,37,2007-09-10,75.19571429,28.87142857,33.9,25,10.4
sj,2007,38,2007-09-17,75.97,28.3,32.8,24.4,26.9
sj,2007,39,2007-09-24,76.40571429,28.17142857,32.2,24.4,21.3
sj,2007,40,2007-10-01,77.19,27.98571429,32.8,22.2,86.6
sj,2007,41,2007-10-08,79.17857143,28.12857143,33.3,23.9,14.5
sj,2007,42,2007-10-15,73.86714286,29.1,33.9,24.4,10.2
sj,2007,43,2007-10-22,73.66142857,27.95714286,32.2,24.4,8.6
sj,2007,44,2007-10-29,81.59428571,26.2,30.6,22.2,89.2
sj,2007,45,2007-11-05,75.35,27.44285714,32.2,22.8,4.1
sj,2007,46,2007-11-12,77.48142857,26.81428571,31.1,22.8,65.7
sj,2007,47,2007-11-19,78.52571429,26.9,31.1,22.8,40.4
sj,2007,48,2007-11-26,70.72714286,25.44285714,28.9,22.2,36.4
sj,2007,49,2007-12-03,75.36857143,25.84285714,29.4,22.8,34.5
sj,2007,50,2007-12-10,78.01571429,25.77142857,28.9,22.2,30.2
sj,2007,51,2007-12-17,80.17857143,25.07142857,28.9,21.7,108.2
sj,2007,52,2007-12-24,75.44857143,25.08571429,28.3,21.1,16.8
sj,2008,1,2008-01-01,76.14857143,25.4,29.4,22.2,55.5
sj,2008,2,2008-01-08,76.13142857,24.97142857,28.3,21.1,64.8
sj,2008,3,2008-01-15,75.64285714,24.42857143,27.8,20.6,2.5
sj,2008,4,2008-01-22,77.16714286,24.52857143,27.8,21.1,83.1
sj,2008,5,2008-01-29,73.56571429,24.57142857,28.9,20,3.1
sj,2008,6,2008-02-05,70.64285714,24.21428571,27.2,21.1,35.9
sj,2008,7,2008-02-12,74.22857143,24.8,28.3,21.1,6.4
sj,2008,8,2008-02-19,74.78571429,24.9,28.3,21.7,13.3
sj,2008,9,2008-02-26,72.66,24.74285714,27.8,21.1,12.9
sj,2008,10,2008-03-04,74.68142857,25.11428571,29.4,21.1,13
sj,2008,11,2008-03-11,71.93428571,25.32857143,28.9,22.2,4.4
sj,2008,12,2008-03-18,72.91571429,25.2,30,20.6,0.5
sj,2008,13,2008-03-25,74.24714286,25.04285714,30,21.1,1.8
sj,2008,14,2008-04-01,74.6,26.24285714,30.6,22.2,0.5
sj,2008,15,2008-04-08,75.02714286,25,29.4,21.7,30.7
sj,2008,16,2008-04-15,72.28571429,25.31428571,29.4,21.7,11.2
sj,2008,17,2008-04-22,76.96,27.04285714,31.7,23.3,0.3
iq,2000,26,2000-07-01,92.41857143,26.4,32.5,20.7,3
iq,2000,27,2000-07-08,93.58142857,26.9,34,20.8,55.6
iq,2000,28,2000-07-15,95.84857143,26.8,33,20.7,38.1
iq,2000,29,2000-07-22,87.23428571,25.76666667,31.5,14.7,30
iq,2000,30,2000-07-29,88.16142857,26.6,33.3,19.1,4
iq,2000,31,2000-08-05,74.72857143,25.34,32,17,11.5
iq,2000,32,2000-08-12,83.27571429,27.01666667,34,19.9,72.9
iq,2000,33,2000-08-19,82.49,26.58333333,33,20.5,50.1
iq,2000,34,2000-08-26,74.74,26.9,34,19,89.2
iq,2000,35,2000-09-02,74.15142857,27.11666667,34,20,78
iq,2000,36,2000-09-09,57.78714286,28.36666667,35.8,21.7,56.9
iq,2000,37,2000-09-16,71.66,27.425,34.5,20.5,18.9
iq,2000,38,2000-09-23,77.48714286,27.53333333,36,20.5,104.2
iq,2000,39,2000-09-30,71.46285714,27.15,34,20.5,57.9
iq,2000,40,2000-10-07,82.37142857,26.7,34,20,63
iq,2000,41,2000-10-14,81.52285714,27.65714286,34,21,3
iq,2000,42,2000-10-21,75.54,27.775,36,21,45.2
iq,2000,43,2000-10-28,76.94142857,28,34.6,20,57.9
iq,2000,44,2000-11-04,79.42857143,27.6,35.5,21.1,7.1
iq,2000,45,2000-11-11,74.80285714,28.175,35.2,21.5,13.5
iq,2000,46,2000-11-18,67.18571429,29.025,36.4,21.7,0
iq,2000,47,2000-11-25,66.04285714,27.7,36.5,21.5,
iq,2000,48,2000-12-02,78.88571429,27.05,34.2,21,19
iq,2000,49,2000-12-09,68.55714286,28,34,22,0.8
iq,2000,50,2000-12-16,80.40857143,26.61666667,33.8,21,67.2
iq,2000,51,2000-12-23,60.64142857,28.2,35,21,0
iq,2001,1,2001-01-01,94.95571429,27.33333333,33.3,21.8,38.9
iq,2001,2,2001-01-08,82.34714286,27,33.2,20.7,59.9
iq,2001,3,2001-01-15,84.17571429,27.05,33,20.5,52
iq,2001,4,2001-01-22,94.05714286,25.71666667,31.2,20,166.9
iq,2001,5,2001-01-29,95.40714286,26.43333333,33,20,147.8
iq,2001,6,2001-02-05,89.08,27.35,34.2,21.7,3.3
iq,2001,7,2001-02-12,94.88428571,26.3,33,21,83.1
iq,2001,8,2001-02-19,92.84285714,26.93333333,33.2,21,38.1
iq,2001,9,2001-02-26,93.31428571,26.56,33.2,20.5,21.1
iq,2001,10,2001-03-05,94.09285714,27.2,33.3,20,87.1
iq,2001,11,2001-03-12,94.09428571,27.05,34.2,20,39.9
iq,2001,12,2001-03-19,82.80142857,27.43333333,34.1,20,70.8
iq,2001,13,2001-03-26,95.92428571,27.05,34.2,20,80
iq,2001,14,2001-04-02,96.73714286,27.16,35,20.5,46.2
iq,2001,15,2001-04-09,94.60285714,26.46,34,19.5,120.1
iq,2001,16,2001-04-16,94.61571429,27.34,33.5,20.4,45.3
iq,2001,17,2001-04-23,88.14857143,27.63333333,34.3,21,14.9
iq,2001,18,2001-04-30,92.19285714,27.625,35.2,20.5,51
iq,2001,19,2001-05-07,95.82,26.6,32.7,21.4,66
iq,2001,20,2001-05-14,98.34142857,,32.5,,0
iq,2001,21,2001-05-21,94.71,27.43333333,34.2,20.5,64.1
iq,2001,22,2001-05-28,91.46571429,27.25,34.8,20.5,32
iq,2001,23,2001-06-04,89.48714286,26.86666667,34,19.8,17
iq,2001,24,2001-06-11,94.01714286,26.88,33.4,20,37.1
iq,2001,25,2001-06-18,88.17142857,26.4,33.2,20.5,9.9
iq,2001,26,2001-06-25,79.32285714,,32.3,17.1,31
iq,2001,27,2001-07-02,84.85714286,26.5,33.2,20,70.1
iq,2001,28,2001-07-09,88.32285714,27.35,33.5,19.5,22.3
iq,2001,29,2001-07-16,84.24571429,26.76666667,32.8,21,36.8
iq,2001,30,2001-07-23,90.81428571,27.36666667,34,21.2,25.2
iq,2001,31,2001-07-30,82.22571429,26.52,34,18.4,10.9
iq,2001,32,2001-08-06,66.66428571,27.1,33.5,17.8,
iq,2001,33,2001-08-13,69.47571429,27.125,33.4,20,18
iq,2001,34,2001-08-20,78.38857143,27.6,34.2,20,47.9
iq,2001,35,2001-08-27,76.95571429,27.2,35.2,20,31
iq,2001,36,2001-09-03,81.98714286,27.375,34.3,20.8,35.1
iq,2001,37,2001-09-10,78.95714286,27.375,35.2,20.1,41.9
iq,2001,38,2001-09-17,84.03285714,27.525,35,20.2,69
iq,2001,39,2001-09-24,79.36571429,27.25,33.4,20.3,13.2
iq,2001,40,2001-10-01,78.33,28.3,35.5,20.4,14.2
iq,2001,41,2001-10-08,74.41857143,28.525,36.8,21.8,30.9
iq,2001,42,2001-10-15,72.16285714,27.63333333,36.7,20,159
iq,2001,43,2001-10-22,90.26571429,28.06666667,35,21,89.1
iq,2001,44,2001-10-29,85.57285714,27.64,35.8,21.5,76
iq,2001,45,2001-11-05,89.00428571,27.525,34.4,21.3,35.1
iq,2001,46,2001-11-12,87.48142857,28.44,34.5,21,43.9
iq,2001,47,2001-11-19,88.83714286,27.575,33.7,20.8,31
iq,2001,48,2001-11-26,87.37714286,28.23333333,35.3,21.8,12.2
iq,2001,49,2001-12-03,87.24,28.425,35.5,21.2,23.1
iq,2001,50,2001-12-10,96.11857143,27.84,35,21,75
iq,2001,51,2001-12-17,93.94714286,27.075,32.9,21,57.9
iq,2001,52,2001-12-24,96.35571429,27.35,33.3,22,25.1
iq,2002,1,2002-01-01,94.58857143,27.95,33.2,23,45.3
iq,2002,2,2002-01-08,76.60285714,28.96666667,35.4,21,7.1
iq,2002,3,2002-01-15,75.20428571,28.8,36,22,5
iq,2002,4,2002-01-22,81.52714286,27.94,35.8,21,18
iq,2002,5,2002-01-29,96.26714286,26.3,32.5,20.8,120.2
iq,2002,6,2002-02-05,96.64142857,26.625,34,20.8,70.4
iq,2002,7,2002-02-12,93.43857143,27.85,33.6,20.8,62.8
iq,2002,8,2002-02-19,92.05,27.02,33.5,21,14
iq,2002,9,2002-02-26,97.15714286,26.7,32.2,20.5,47.6
iq,2002,10,2002-03-05,91.22142857,27.85,35.7,21,48.3
iq,2002,11,2002-03-12,89.77857143,26.95,34.5,21.6,9.1
iq,2002,12,2002-03-19,94.16571429,26.95,33.3,20.6,76.8
iq,2002,13,2002-03-26,98.45714286,26.1,32.3,20.7,49
iq,2002,14,2002-04-02,97.77571429,27.3,32.5,20.2,20.1
iq,2002,15,2002-04-09,97.24428571,26.3,31.4,20.8,13
iq,2002,16,2002-04-16,92.61571429,27.2,34.6,20.3,
iq,2002,17,2002-04-23,95.25142857,27.26666667,33.3,21.7,53.9
iq,2002,18,2002-04-30,93.84571429,,33.5,21.2,1
iq,2002,19,2002-05-07,95.22,27.5,34,21.3,25.4
iq,2002,20,2002-05-14,97.24285714,26.86666667,32.3,20.8,543.3
iq,2002,21,2002-05-21,94.80428571,27.7,33.8,20.8,9.1
iq,2002,22,2002-05-28,93.78857143,26.325,32.3,20.8,146.7
iq,2002,23,2002-06-04,94.34571429,27.3,34.3,20.7,28
iq,2002,24,2002-06-11,94.14428571,27.8,34,20.7,1
iq,2002,25,2002-06-18,85.73714286,26.23333333,33,18.8,31
iq,2002,26,2002-06-25,82.16714286,26.15,32.6,18.6,7.1
iq,2002,27,2002-07-02,85.56571429,26.275,32.6,20.7,5.1
iq,2002,28,2002-07-09,85.67285714,26.13333333,32.3,20.3,26.3
iq,2002,29,2002-07-16,84.66857143,25.4,30.1,20.1,0
iq,2002,30,2002-07-23,83.49714286,27.8,33.6,19.5,68.1
iq,2002,31,2002-07-30,87.03428571,26.7,33.8,19.3,35.6
iq,2002,32,2002-08-06,80.47,27.25,34,20.2,0
iq,2002,33,2002-08-13,69.06,27.83333333,35.1,20.6,7.1
iq,2002,34,2002-08-20,82.14142857,,33.1,20.8,70.6
iq,2002,35,2002-08-27,77.76571429,27.4,35.1,20.9,24.1
iq,2002,36,2002-09-03,77.08285714,27.4,33.3,21.7,17
iq,2002,37,2002-09-10,73.14142857,28.23333333,35.9,19.9,89.9
iq,2002,38,2002-09-17,64.68857143,28.9,36.6,21.5,0.8
iq,2002,39,2002-09-24,79.56285714,27.9,36,20.4,86.9
iq,2002,40,2002-10-01,74.25,29.2,37.7,21.7,74.2
iq,2002,41,2002-10-08,85.13714286,28.075,34.6,21.8,79.8
iq,2002,42,2002-10-15,86.99857143,28,34.2,22,4.5
iq,2002,43,2002-10-22,87.71714286,27.95,36,21.8,167.8
iq,2002,44,2002-10-29,91.94428571,,34.1,22.5,34.1
iq,2002,45,2002-11-05,95.28571429,28.3,33.8,22.6,63.9
iq,2002,46,2002-11-12,96.04714286,27.6,33.6,21.4,212.6
iq,2002,47,2002-11-19,96.84,27.35,33.5,21.7,77
iq,2002,48,2002-11-26,93.39571429,28.1,34,22,17.2
iq,2002,49,2002-12-03,90.66285714,28.5,33.7,22.9,46
iq,2002,50,2002-12-10,92.61428571,27.65,34,22.9,57.2
iq,2002,51,2002-12-17,93.84571429,27.98,34,23.3,24
iq,2002,52,2002-12-24,93.40857143,27.975,33.8,21.9,137.9
iq,2003,1,2003-01-01,84.06,28.45,34.4,22.4,92.9
iq,2003,2,2003-01-08,91.56,28.93333333,35,22.1,35.1
iq,2003,3,2003-01-15,94.37428571,28,33.3,22.5,164.4
iq,2003,4,2003-01-22,84.46,28.4,34.2,23,67.1
iq,2003,5,2003-01-29,74.88428571,28.6,35.4,22.5,7.9
iq,2003,6,2003-02-05,94.55285714,26.6,33.8,22.4,41.9
iq,2003,7,2003-02-12,94.35428571,26.75,33.2,22.4,55.9
iq,2003,8,2003-02-19,89.97428571,,32.4,23.3,121.9
iq,2003,9,2003-02-26,86.01285714,29.4,35,22.9,0
iq,2003,10,2003-03-05,92.46857143,27.95,32.9,22.9,5
iq,2003,11,2003-03-12,96.17142857,26.7,32,22.1,98.4
iq,2003,12,2003-03-19,93.62857143,27.6,33.5,22.7,61.9
iq,2003,13,2003-03-26,91.59428571,30.8,42.2,21.8,75.9
iq,2003,14,2003-04-02,93.01428571,28.26,34.2,22.6,75
iq,2003,15,2003-04-09,96.27,28.175,34.5,22.9,79
iq,2003,16,2003-04-16,95.99285714,27.72,34.2,22.4,49
iq,2003,17,2003-04-23,92.54714286,28.2,33.9,21.8,82.9
iq,2003,18,2003-04-30,97.27714286,27.2,32.9,22.7,105.9
iq,2003,19,2003-05-07,96.14,28.35,33.6,23.4,69
iq,2003,20,2003-05-14,98.13285714,27,32.5,22,246.2
iq,2003,21,2003-05-21,95.85428571,27.46666667,32.5,22.3,145.8
iq,2003,22,2003-05-28,92.46142857,27.7,35,22.4,187.9
iq,2003,23,2003-06-04,97.61714286,27.2,33.4,22.4,72.1
iq,2003,24,2003-06-11,96.22285714,27.7,33.2,21.6,107
iq,2003,25,2003-06-18,90.04857143,27.525,33.5,21.8,40.4
iq,2003,26,2003-06-25,95.57571429,26.95,32.7,21.9,93.5
iq,2003,27,2003-07-02,94.12714286,25.86666667,33.8,21.7,79.3
iq,2003,28,2003-07-09,86.65571429,27.075,33.2,20.7,1.5
iq,2003,29,2003-07-16,85.61142857,27.66666667,33.4,17.4,23.8
iq,2003,30,2003-07-23,77.80428571,26.46666667,32.1,18,9.9
iq,2003,31,2003-07-30,82.27,27.225,32.4,21.3,69.1
iq,2003,32,2003-08-06,77.86142857,27.85,34.2,21.3,117
iq,2003,33,2003-08-13,83.92714286,27.4,34.4,21.7,79
iq,2003,34,2003-08-20,81.94285714,27.75,34,20,18.3
iq,2003,35,2003-08-27,85.72571429,28,34.4,21.4,95.7
iq,2003,36,2003-09-03,70.92857143,26.65,33.9,18.5,0.8
iq,2003,37,2003-09-10,76.53285714,27.83333333,34.3,21,53.1
iq,2003,38,2003-09-17,85.03,27.8,35.3,16.8,92.3
iq,2003,39,2003-09-24,88.11714286,28.03333333,34.7,21.8,27.2
iq,2003,40,2003-10-01,83.68285714,28.575,35.5,21.8,34.5
iq,2003,41,2003-10-08,92.16571429,27.2,35.7,22.3,138.2
iq,2003,42,2003-10-15,90.34285714,28.3,34.4,22.9,36
iq,2003,43,2003-10-22,87.37,27.975,34.5,20.7,32.1
iq,2003,44,2003-10-29,77.78428571,28.73333333,35.5,22.8,56.4
iq,2003,45,2003-11-05,88.48,27.6,34,21.9,139.7
iq,2003,46,2003-11-12,86.75571429,28.5,35.5,20.8,79
iq,2003,47,2003-11-19,90.88285714,27.9,36,22.4,284.4
iq,2003,48,2003-11-26,86.99571429,28.3,34.7,22,26.2
iq,2003,49,2003-12-03,89.20714286,28.76666667,35.1,22,138
